"","REGION","ISLAND","STRATA","YEAR","TotFish","ACDU","ACMT","ACSO","ACSP","ACXA","AENA","ALCI","ALGL","ALSC","APFU","APVI","ARHI","ARMA","ARST","AUCH","BAPO","BARR","BAVI","BOBI","BOMU","CAAB","CACA","CAFE","CAGA","CAIG","CALU","CAME","CAML","CAOR","CAPP","CASE","CASP","CEAR","CEOC","CESO","CESX","CHCH","CHFN","CHIN","CHMC","CHPE","CHUB","CHUD","COAY","COFL","DAKU","DALA","DASY","DIHY","ECNA","ELBI","EMPE","ENPA","EPLA","EPPO","EPQU","EPSP","EPTA","EUAF","FICO","GACU","GNSP","GOHA","GRAL","GRBI","GROU","GYFL","GYJA","GYME","GYSP","GYUC","GYUN","GYZE","HAMM","HEME","HIFA","HILO","JACK","KYCI","KYPA","LEOL","LETH","LEXA","LUBO","LUGI","LUMO","LURI","MABI","MACO","MAMA","MANI","MOGR","MORA","MYMA","NAAN","NABH","NABR","NACA","NAHE","NALI","NALO","NASP","NATO","NAUN","NAVL","NEAC","NEFE","NONE","OPFA","OPPU","PABA","PACY","PAPO","PARR","PASE","PLAB","PLAL","PLGI","PLLP","PLLV","PLOR","PLPI","PLTE","PLVI","PSDE","PSFL","PSFU","SASP","SCAL","SCFE","SCFO","SCFR","SCGH","SCLY","SCRU","SCSP","SCXA","SEDU","SHAR","SNAP","SPBA","SPHE","SPLE","SPMO","SPQE","STFC","SURG","TAME","THAL","TRBL","TRIG","TROB","TUNA","TYCR","URAS","VALO","WRAS","n"
"11","PRIAs","Baker","Forereef",2002,32.5839954802273,0,0,0,0,0,0,0,0,0.00821001043961984,0,0.206001122099234,0,0,0,0.011485472403171,0,9.35069284500797,0.341949843710539,0,0,8.67389994388545,0,0,0,0,0.594921980899287,2.00781152122505,0.11025142058626,0,0,0,0,0.19603103215628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316946920993047,0,0.118800519587268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943394964819825,0,0,0,0,0,0,0,0,0,4.83832071007916,0,0,0,2.48275876658644,0,0,0,0,0,0,0,0,0.083175049544114,0,0,0,0,0.22606599842459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304309865838856,0,0,0,0,0,0,1.06743532681815,0,0,0,0,0.701532165123013,0,0,0,0,0,2
"12","NWHI","French Frigate","Forereef",2002,6.12436648092485,0,0,0,0,0,0,0,0,0,0,1.27089807597818,0,0,0,0,0,0,0,0,0,0.943965018797963,0.0196497670643961,0,0,1.95952953575382,0,0.8488824687396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132030216472477,0,0,0,0,0,0,0.0651781436360817,0,0.0238350539837678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246748049899991,0,0,0,0,0,0.0722116996178995,0.158113759174937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186195780503847,0,0,0.0924283278387345,0,0,0.0121884096759764,0,0,0,0,0,0,0,0,0,0,0.43341261352241,0,0,0,0,0,7
"13","PRIAs","Howland","Forereef",2002,38.9736927350087,0,0,0,0,0,0,0,0,0.0278437148276641,0,0,0,0,0,0,0,0,0.333381964303445,0,0,4.86323563303055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50922851819649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9510846746689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288918229981721,0,1
"14","PRIAs","Jarvis","Forereef",2002,67.0926017264204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39224979941784,0,2.47164155432815,0,1.54095029680483,4.65884602581351,1.58091872395268,0,0,0,0,0,0,0,0,0,8.16240106498713,0,0,0.14348092883501,0,0.205657395827203,0,0,0,0,0,0,0,0,0.520780574386465,0,0,0,0,0,0,0,0,0.0332123034046662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53987674942492,0,0,0,18.3417081049956,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94733032780909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24341583365424,0,0,0,0,0,0,0,0,0.371216571663061,0.774652491991871,0,0,0,0,0.310814228267772,0,0,0,0,0,1.15973204032559,0.20600414188933,0,0,0,2.48771256864139,0,0,0,0,0,1
"15","PRIAs","Kingman","Forereef",2002,28.1912403330295,0,0,1.71030908102818,0,0,0,0,0,0,0,0.166341057108527,0,0,0,0,0,0,0,0,0,17.0932643264984,0,0,0,0,0.331809732239984,0.190736534380377,0,0,0,0,0,0,0,0,0,0,0,0,0.464654266356256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56853028144162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6057724747159,0,0,0,0.0598225792602349,0,2
"16","NWHI","Kure","Forereef",2002,14.4437629788976,0,0,0,0,0,2.25124388051107,0,0,0.011254116802303,0,0.317829200769521,0,0,0,0.0110656765785721,0,0,0,0,0,0,0,0,1.46172776634751,5.69448228850799,0,0.0930824806954991,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33208867680435,0.0481311046075518,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21972468038201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582646755865877,0,0,0,0,0,0.00560222768059874,0,0,0,0,0,0,0,0.661138072162462,0,0.227098177274797,0,0,0,0,0,0.29791381928303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212579196652025,0,0,0,0,0,0,0,0,0,0,0,0,0.207476134959265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"17","NWHI","Laysan","Forereef",2002,0.768492350062981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832847820183643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140547699167127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218872944488705,0,0,0,0,0,0.325786924388785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"18","NWHI","Lisianski","Forereef",2002,5.24672861508523,0,0,0,0,0,0,0,0,0,0,0.28219405883207,0,0,0,0,0,0,0,0,0,0,0,0,0.930074647073477,3.50345501815505,0,0.321255664315017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044245277655709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165503949053907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"19","NWHI","Maro","Forereef",2002,2.03707633477647,0,0,0,0,0,0,0,0,0,0,0.0664362523689151,0,0,0,0,0,0,0,0,0,0,0,0.037161403980302,1.33135540313901,0.47288436803064,0,0.129238907257606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"20","NWHI","Midway","Forereef",2002,13.1845391811407,0,0,0,0,0,3.38332001563503,0,0,0.00264264665978962,0,0.411274508321806,0,0,0,0.00143298782010591,0,0.0395573241324323,0,0,0,0,0,0.033546793409521,3.57919741190525,0.50532013595922,0,0.21839754269124,0,0,0,1.55195711213053,0,0,0,0,0,0,0,0,0,1.87550271167949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897607318938917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021263394754291,0,0,0,0,0,0,0.0470550595541119,0,0,0.0817077981315441,0,0.962440081778878,0,0,0,0,0,0.234677943371081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100958229157471,0,0,0,0,0,0,0,0,0,0.0457744133990351,0.0144409256443319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751738193533844,0,0,0,0,0,10
"21","SAMOA","Ofu & Olosega","Forereef",2002,4.18571592189319,0,0,0,0,0,0.0967334478426403,0,0,0,0,0.0168027525848743,0,0,0,0,0,0.0397391800156137,0.0679219390708522,0,0,0,0,0,0,0,0,0.0904400796017023,0.0713730496966144,0.0139720949465174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361058784873256,0,0,0,0,0.217841620369765,0.058207489141327,0,0,0.0963940750153631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496581146573489,0,0,0,0,0.0332537719500159,0,0.289399856295997,0,0,0,0,0,0,0,0,0,0,0.0251885570909873,0,0,0.0193824432815313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559163988583174,0,0,0,0,0,0,0,0,0.0266487814107566,1.48952772768457,0,0,0,0,0.0572008818678906,0,0,0,0,0,0,0,0,0,0,0.508000389535139,0.0213224355376156,0,0,0.0328090186483462,0,8
"22","PRIAs","Palmyra","Forereef",2002,34.9072558203041,0,0,0,0,0,0.193929781171503,0,0,0.00268779603491444,0,0,0,0,0,0.00276635287362063,0,3.1667369964074,0.192141939960378,0,0,3.77353079969314,0,0,0,1.32638575929597,0.0270643145317827,0.434847851481505,1.5808711864776,0,0,0,0,0,0,0,0,1.53923769171664,0,0,0.977008975683832,0,0.0221029609433887,4.49691517351437,0,0,0,0,0,0,0,0,0,0,0,0.0471884318070912,0,0,0,0,0.00214710134753091,0,0,0,0,0,0,0,0,0.00183858246809813,0,0,0,0,0.149014025946882,0,0,0,0,0,0,0.040611590042817,0,0,7.35934015690144,0,0,0,1.58157444149097,0,0,0,0.0165286323110493,0.0020969721795365,0,0,0,0,0,0,0,0,0,0,0.0207633633838866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258766484925645,0,0,0,0,0,0,0,0.0122763868895327,0.0116969009214507,0,0,0,0,0,6.83292234849986,0,0,0,0,0,0,0,0,0,0,0.673633899197002,0,0,0,0.160628922205281,0,10
"23","SAMOA","Rose","Forereef",2002,3.21196943250053,0,0,0,0,0,0,0,0,0,0,0.124432313365728,0,0,0,0,0,0,0,0,0,0.772721958852299,0,0,0,0,0,0.212408990808722,0,0,0,0,0,0,0,0,0,0,0,0,0.0647314748339823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587911957468055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09975172098397,0,0.0419921108498974,0,0,0.677852598385751,0,0,0,0,0,0,0,0,0,0,0,0,0.0791488516017067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801382170716603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"24","SAMOA","Swains","Forereef",2002,18.1607825683534,0,0,0,0,0,0,0,0,0,0,0.061431814283833,0,0,0,0,0,7.90431609654746,0.0458073896277933,0,0,0,0,0,0,0,0,0.0888886275217533,0,0,0,4.34315248433426,0,0,0,0,0,0,0,0,0,0,0,0.71880113313029,0,0,0,0,0,0,0,0.157132990781471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626991528040261,0,0.0967633528082336,0,0,0.90285600122003,0.0127143126942773,0.450496709136307,0,0,0,0,0,0,0,0.0703458584863394,0,0,0.045414955931414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133112822948261,0,0,0,0,0.058172570416874,2.20052231758316,0,0,0,0,0.0304536846220979,0,0,0,0,0.213407918239286,0,0,0,0,0,6
"25","SAMOA","Tau","Forereef",2002,2.14448094980465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616755211739037,0,0,0,0,0,0,0,0,0.043891794637839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798500804897413,0,0,0,0,0,0,0,0,0.262285391522202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334548356599585,0,0,0.119711110116808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894628316111264,0,0,0.12150300982276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330898192979314,0,0,0,0,0,0.0943581451003251,0,0,0,0,0,0,0,0,0,0.330235383325971,0,0,0,0.0753519792525593,0,0,0,0,0,0,0,0,0,0,0,0.0809603233858547,0,0,0,0,0,4
"26","SAMOA","Tutuila","Forereef",2002,5.00780063996854,0,0,0,0,0,0,0,0,0.0041942229445636,0,0.0201689065222932,0,0,0.0372492187748148,0,0,0.379385426943832,0,0,0,0,0,0,0,0,0,0.107881526928064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561672669125512,1.12043325134106,0,0,0,0,0.634988447487056,0.0370139344000725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27425870351517,0,0,0,0,0.183149290771662,0,0,0,0,0,0,0,0,0,0,0,0,0.22359857724893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264339708283288,0,0,0,0,0,0,0,0,0,0,0,0.143933268595478,0,0,0,0,0,0,0,0,0,1.58372914507347,0,0,0,0,0,0.175215481681188,0,0,0,0,0,6
"27","MARIAN","Agrihan","Forereef",2003,8.42670864471773,0,0,0,0,0,0.133152943812174,0,0,0,0,0.0541661525690997,0,0,0,0,0,0,0.0295733454952988,0,0,1.39289815153421,0,0,0,0,0.018157282295786,0.349166323023791,0.0176144322993029,0.0429096695395328,0,0.547515227055637,0,0,0,0,0,0,0.0305030349701746,0,0.21684180315128,0,0,0.0190247722338798,0,0,0,0,0,0.0243420422766137,0,0.100795132304209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209852669730788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82125765607014,0,0.0263638837853617,0,0,0,0.138722034606505,0.743624801864866,0,0,0,0,0,0,0,0.339462304327058,0,0,0,0.133009572781506,0,0,0,0.376466130998556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481003934479597,0,0,0,0,0,0.00563418879592778,0,0,0,0,0,0,0.102914045251686,0,0,0,1.24778996382151,0,0,0,0.0128145484009486,0,12
"28","MARIAN","Aguijan","Forereef",2003,1.67288163727517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358294840693408,0.0537623118263948,0.328250686660936,0,0,0,0,0,0,0,0,0,0.0645951706216808,0,0.298371125248385,0,0,0,0,0,0,0,0,0.214812755240951,0,0.10590763606494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154487245770535,0,0,0,0,0.0936156356108854,0,0,0,0,0,0,0.1131221124479,0,0,0,0,0.0658905180088559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725512559744479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188702136440571,0.0528154860858614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
