"","REGION","ISLAND","STRATA","YEAR","TotFish","ACDU","ACMT","ACSO","ACSP","ACXA","AENA","ALCI","ALGL","ALSC","APFU","APVI","ARHI","ARMA","ARST","AUCH","BAPO","BARR","BAVI","BOBI","BOMU","CAAB","CACA","CAFE","CAGA","CAIG","CALU","CAME","CAML","CAOR","CAPP","CASE","CASP","CEAR","CEOC","CESO","CESX","CHCH","CHFN","CHIN","CHMC","CHPE","CHUB","CHUD","COAY","COFL","DAKU","DALA","DASY","DIHY","ECNA","ELBI","EMPE","ENPA","EPLA","EPPO","EPQU","EPSP","EPTA","EUAF","FICO","GACU","GNSP","GOHA","GRAL","GRBI","GROU","GYFL","GYJA","GYME","GYSP","GYUC","GYUN","GYZE","HAMM","HEME","HIFA","HILO","JACK","KYCI","KYPA","LEOL","LETH","LEXA","LUBO","LUGI","LUMO","LURI","MABI","MACO","MAMA","MANI","MOGR","MORA","MYMA","NAAN","NABH","NABR","NACA","NAHE","NALI","NALO","NASP","NATO","NAUN","NAVL","NEAC","NEFE","NONE","OPFA","OPPU","PABA","PACY","PAPO","PARR","PASE","PLAB","PLAL","PLGI","PLLP","PLLV","PLOR","PLPI","PLTE","PLVI","PSDE","PSFL","PSFU","SASP","SCAL","SCFE","SCFO","SCFR","SCGH","SCLY","SCRU","SCSP","SCXA","SEDU","SHAR","SNAP","SPBA","SPHE","SPLE","SPMO","SPQE","STFC","SURG","TAME","THAL","TRBL","TRIG","TROB","TUNA","TYCR","URAS","VALO","WRAS","n"
"11","PRIAs","Baker","Forereef",2002,24.5601250051647,0,0,0,0,0,0,0,0,0.00821001043961984,0,0.206001122099234,0,0,0,0.011485472403171,0,9.35069284500797,0.341949843710539,0,0,7.91727029718565,0,0,0,0,0.594921980899287,2.00781152122505,0.11025142058626,0,0,0,0,0.19603103215628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316946920993047,0,0.0601510286687854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943394964819825,0,0,0,0,0,0,0,0,0,1.70964816222394,0,0,0,2.48275876658644,0,0,0,0,0,0,0,0,0.0831750495441139,0,0,0,0,0.226065998424589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304309865838856,0,0,0,0,0,0,1.06743532681815,0,0,0,0,0.701532165123013,0,0,0,0,0,2
"12","NWHI","French Frigate","Forereef",2002,2.07807869769872,0,0,0,0,0,0,0,0,0,0,0.56398017720701,0,0,0,0,0,0,0,0,0,0.542625152841171,0.0196497670643961,0,0,1.2271916267592,0,0.634799909317613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132030216472477,0,0,0,0,0,0,0.0463989772354915,0,0.0238350539837677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246748049899991,0,0,0,0,0,0.0722116996178995,0.158113759174937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708987712752288,0,0,0.0924283278387345,0,0,0.0121884096759764,0,0,0,0,0,0,0,0,0,0,0.214846232981581,0,0,0,0,0,7
"13","PRIAs","Howland","Forereef",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"14","PRIAs","Jarvis","Forereef",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"15","PRIAs","Kingman","Forereef",2002,17.7049882431651,0,0,1.71030908102818,0,0,0,0,0,0,0,0.166341057108527,0,0,0,0,0,0,0,0,0,9.64112139768215,0,0,0,0,0.331809732239984,0.190736534380377,0,0,0,0,0,0,0,0,0,0,0,0,0.291545714341368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9090908961416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23801159248094,0,0,0,0.0598225792602349,0,2
"16","NWHI","Kure","Forereef",2002,9.7331938983963,0,0,0,0,0,2.25124388051107,0,0,0.011254116802303,0,0.169681933489072,0,0,0,0.00785735423406789,0,0,0,0,0,0,0,0,1.46172776634751,4.93122098551489,0,0.0930824806954991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526143056196594,0.0481311046075518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637080972522546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582646755865877,0,0,0,0,0,0.00560222768059874,0,0,0,0,0,0,0,0.354918255725151,0,0.227098177274797,0,0,0,0,0,0.182625747644036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212579196652025,0,0,0,0,0,0,0,0,0,0,0,0,0.133167926349154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"17","NWHI","Laysan","Forereef",2002,0.309713717546624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832847820183643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140547699167127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218872944488705,0,0,0,0,0,0.216049753908117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"18","NWHI","Lisianski","Forereef",2002,2.19930405725035,0,0,0,0,0,0,0,0,0,0,0.17734956258474,0,0,0,0,0,0,0,0,0,0,0,0,0.60981200950298,1.51543057706653,0,0.147065665015829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044245277655709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165503949053907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"19","NWHI","Maro","Forereef",2002,1.09386184866857,0,0,0,0,0,0,0,0,0,0,0.0441243770918713,0,0,0,0,0,0,0,0,0,0,0,0.037161403980302,0.996870155571392,0.47288436803064,0,0.129238907257606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"20","NWHI","Midway","Forereef",2002,4.06456849042527,0,0,0,0,0,2.93243327406842,0,0,0.00264264665978962,0,0.165207763719586,0,0,0,0.00143298782010591,0,0.0395573241324323,0,0,0,0,0,0.0232124438400553,1.49909558512398,0.253064858733494,0,0.0893269385956496,0,0,0,1.55195711213053,0,0,0,0,0,0,0,0,0,0.275560707706776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060096726035569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021263394754291,0,0,0,0,0,0,0.0470550595541119,0,0,0.0580006066337828,0,0.277936967393476,0,0,0,0,0,0.0815107310322658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100958229157471,0,0,0,0,0,0,0,0,0,0.0457744133990351,0.0144409256443319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751738193533844,0,0,0,0,0,10
"21","SAMOA","Ofu & Olosega","Forereef",2002,1.67700400930148,0,0,0,0,0,0.0967334478426403,0,0,0,0,0.0168027525848743,0,0,0,0,0,0.0397391800156137,0.0448540309265694,0,0,0,0,0,0,0,0,0.0495786877600467,0.0713730496966144,0.0139720949465174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227360945361235,0,0,0,0,0.217841620369765,0.0382325188135333,0,0,0.0761548127409776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262032099272349,0,0,0,0,0.0332537719500159,0,0.289399856295997,0,0,0,0,0,0,0,0,0,0,0.0251885570909873,0,0,0.0193824432815313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372366658185284,0,0,0,0,0,0,0,0,0.0266487814107566,0.764030721606417,0,0,0,0,0.041891729152775,0,0,0,0,0,0,0,0,0,0,0.443655725970097,0.0213224355376156,0,0,0.0328090186483462,0,8
"22","PRIAs","Palmyra","Forereef",2002,6.46037242043054,0,0,0,0,0,0.193929781171503,0,0,0.00268779603491444,0,0,0,0,0,0.00276635287362063,0,3.1667369964074,0.0955933105278119,0,0,1.01624733237004,0,0,0,0.775710936804295,0.0270643145317827,0.216148094568978,0.823652262933823,0,0,0,0,0,0,0,0,1.28610796169269,0,0,0.397718635093464,0,0.0221029609433887,1.39657103044161,0,0,0,0,0,0,0,0,0,0,0,0.0323301539719498,0,0,0,0,0.00214710134753091,0,0,0,0,0,0,0,0,0.00183858246809813,0,0,0,0,0.149014025946882,0,0,0,0,0,0,0.0288936207943818,0,0,1.31875996317201,0,0,0,1.58157444149097,0,0,0,0.0165286323110493,0.0020969721795365,0,0,0,0,0,0,0,0,0,0,0.0207633633838866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258766484925645,0,0,0,0,0,0,0,0.00818432382535249,0.0116969009214507,0,0,0,0,0,5.01391253437838,0,0,0,0,0,0,0,0,0,0,0.309898832615375,0,0,0,0.0511091825385259,0,10
"23","SAMOA","Rose","Forereef",2002,0.814676996587979,0,0,0,0,0,0,0,0,0,0,0.0723886202830087,0,0,0,0,0,0,0,0,0,0.772721958852299,0,0,0,0,0,0.121713681275471,0,0,0,0,0,0,0,0,0,0,0,0,0.0647314748339823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587911957468055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343164875319734,0,0.0419921108498974,0,0,0.191748246936067,0,0,0,0,0,0,0,0,0,0,0,0,0.0791488516017067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801382170716604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"24","SAMOA","Swains","Forereef",2002,6.93603873504214,0,0,0,0,0,0,0,0,0,0,0.0452930005552684,0,0,0,0,0,7.40369052602696,0.0458073896277933,0,0,0,0,0,0,0,0,0.0399381423568375,0,0,0,3.41843761834413,0,0,0,0,0,0,0,0,0,0,0,0.71880113313029,0,0,0,0,0,0,0,0.157132990781471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255574835988645,0,0.0967633528082336,0,0,0.651412548323093,0.0127143126942773,0.401106523947719,0,0,0,0,0,0,0,0.0485595988942804,0,0,0.045414955931414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777246720882106,0,0,0,0,0.0492988020515713,1.51304384119856,0,0,0,0,0.0304536846220979,0,0,0,0,0.152029491227284,0,0,0,0,0,6
"25","SAMOA","Tau","Forereef",2002,1.03471548316833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616755211739037,0,0,0,0,0,0,0,0,0.043891794637839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798500804897413,0,0,0,0,0,0,0,0,0.111353148599861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334548356599585,0,0,0.0782857509470586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051741118066737,0,0,0.12150300982276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330898192979314,0,0,0,0,0,0.0943581451003251,0,0,0,0,0,0,0,0,0,0.117792044242245,0,0,0,0.0436086097640083,0,0,0,0,0,0,0,0,0,0,0,0.0809603233858547,0,0,0,0,0,4
"26","SAMOA","Tutuila","Forereef",2002,2.10462681556568,0,0,0,0,0,0,0,0,0.0041942229445636,0,0.0201689065222932,0,0,0.0372492187748148,0,0,0.379385426943832,0,0,0,0,0,0,0,0,0,0.0581918263982408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561672669125512,0.839434235553868,0,0,0,0,0.634988447487056,0.0370139344000725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207761306988069,0,0,0,0,0.183149290771662,0,0,0,0,0,0,0,0,0,0,0,0,0.22359857724893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264339708283288,0,0,0,0,0,0,0,0,0,0,0,0.110884128069717,0,0,0,0,0,0,0,0,0,1.58372914507347,0,0,0,0,0,0.175215481681188,0,0,0,0,0,6
"27","MARIAN","Agrihan","Forereef",2003,0.955001130695069,0,0,0,0,0,0.107816015297364,0,0,0,0,0.0366218600656041,0,0,0,0,0,0,0.0295733454952988,0,0,0.715187242828823,0,0,0,0,0.018157282295786,0.120391392483203,0.0121818382135983,0.0316855165578783,0,0.348797688351726,0,0,0,0,0,0,0.0205832634326926,0,0.109947739123258,0,0,0.0190247722338798,0,0,0,0,0,0.0243420422766137,0,0.100795132304209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209852669730788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482672167153897,0,0.0263638837853617,0,0,0,0.0671668110502389,0.323361142512358,0,0,0,0,0,0,0,0.207569650039357,0,0,0,0.0598809455246041,0,0,0,0.215720143278285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148983885959519,0,0,0,0,0,0.00563418879592778,0,0,0,0,0,0,0.102914045251686,0,0,0,0.549286489647266,0,0,0,0.0128145484009486,0,12
"28","MARIAN","Aguijan","Forereef",2003,0.278163126576529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358294840693408,0.0537623118263948,0.189545418706475,0,0,0,0,0,0,0,0,0,0.0645951706216808,0,0.174199916870063,0,0,0,0,0,0,0,0,0.142799601742186,0,0.0740506028713886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154487245770535,0,0,0,0,0.0936156356108854,0,0,0,0,0,0,0.0657397518464564,0,0,0,0,0.0658905180088559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725512559744479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188702136440571,0.0528154860858614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
