"","REGION","ISLAND","STRATA","YEAR","TotFish","ACDU","ACMT","ACSO","ACSP","ACXA","AENA","ALCI","ALGL","ALSC","APFU","APVI","ARHI","ARMA","ARST","AUCH","BAPO","BARR","BAVI","BOBI","BOMU","CAAB","CACA","CAFE","CAGA","CAIG","CALU","CAME","CAML","CAOR","CAPP","CASE","CASP","CEAR","CEOC","CESO","CESX","CHCH","CHFN","CHIN","CHMC","CHPE","CHUB","CHUD","COAY","COFL","DAKU","DALA","DASY","DIHY","ECNA","ELBI","EMPE","ENPA","EPLA","EPPO","EPQU","EPSP","EPTA","EUAF","FICO","GACU","GNSP","GOHA","GRAL","GRBI","GROU","GYFL","GYJA","GYME","GYSP","GYUC","GYUN","GYZE","HAMM","HEME","HIFA","HILO","JACK","KYCI","KYPA","LEOL","LETH","LEXA","LUBO","LUGI","LUMO","LURI","MABI","MACO","MAMA","MANI","MOGR","MORA","MYMA","NAAN","NABH","NABR","NACA","NAHE","NALI","NALO","NASP","NATO","NAUN","NAVL","NEAC","NEFE","NONE","OPFA","OPPU","PABA","PACY","PAPO","PARR","PASE","PLAB","PLAL","PLGI","PLLP","PLLV","PLOR","PLPI","PLTE","PLVI","PSDE","PSFL","PSFU","SASP","SCAL","SCFE","SCFO","SCFR","SCGH","SCLY","SCRU","SCSP","SCXA","SEDU","SHAR","SNAP","SPBA","SPHE","SPLE","SPMO","SPQE","STFC","SURG","TAME","THAL","TRBL","TRIG","TROB","TUNA","TYCR","URAS","VALO","WRAS","n"
"11","PRIAs","Baker","Forereef",2002,0.00195667163507821,0,0,0,0,0,0,0,0,1.49244859050495e-05,0,7.78743465380168e-05,0,0,0,2.59581155126723e-05,0,0.00103832462050689,5.19162310253446e-05,0,0,0.000370556390487608,0,0,0,0,0.000164169344955545,0.000441287963715429,2.59581155126723e-05,0,0,0,0,5.19162310253446e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19162310253446e-05,0,3.89085629742681e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59581155126723e-05,0,0,0,0,0,0,0,0,0,0.00018368084703216,0,0,0,2.59581155126723e-05,0,0,0,0,0,0,0,0,1.49244859050495e-05,0,0,0,0,4.47734577151486e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59581155126723e-05,0,0,0,0,0,0,0.000223867288575743,0,0,0,0,2.59581155126723e-05,0,0,0,0,0,2
"12","NWHI","French Frigate","Forereef",2002,0.000298932337718997,0,0,0,0,0,0,0,0,0,0,8.50282786782677e-05,0,0,0,0,0,0,0,0,0,2.07869625404991e-05,5.57462806332122e-06,0,0,5.16303542891582e-05,0,0.000137535880007992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07231309935567e-05,0,0,0,0,0,0,1.0959730442187e-05,0,7.46282614058096e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57462806332122e-06,0,0,0,0,0,1.68397243238948e-05,3.92926900890878e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32724174239583e-05,0,0,2.14462619871134e-05,0,0,1.07231309935567e-05,0,0,0,0,0,0,0,0,0,0,1.19681471210254e-05,0,0,0,0,0,7
"13","PRIAs","Howland","Forereef",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"14","PRIAs","Jarvis","Forereef",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"15","PRIAs","Kingman","Forereef",2002,0.00181856951079022,0,0,2.28908109553169e-05,0,0,0,0,0,0,0,6.28817017731072e-05,0,0,0,0,0,0,0,0,0,0.000549651576343663,0,0,0,0,9.15632438212676e-05,4.19211345154048e-05,0,0,0,0,0,0,0,0,0,0,0,0,7.06026765635652e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111613111913374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34934875188821e-05,0,0,0,2.09605672577024e-05,0,2
"16","NWHI","Kure","Forereef",2002,0.000576224628619338,0,0,0,0,0,3.6379895000406e-05,0,0,2.04581844109726e-05,0,3.46852738045647e-05,0,0,0,1.77582690264972e-05,0,0,0,0,0,0,0,0,5.4569842500609e-05,0.000358553400857238,0,2.04581844109726e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119404288352531,9.4345707559149e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02793973611594e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8189947500203e-05,0,0,0,0,0,1.12023493195254e-05,0,0,0,0,0,0,0,7.02932666822305e-05,0,4.96423861981626e-05,0,0,0,0,0,3.04978057404845e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81939480365754e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.15672016665942e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"17","NWHI","Laysan","Forereef",2002,6.75869406141142e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83047917978591e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18962643353138e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78443965029707e-05,0,0,0,0,0,4.25633781653221e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"18","NWHI","Lisianski","Forereef",2002,0.000179772502754925,0,0,0,0,0,0,0,0,0,0,4.6404146187331e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.54476015169093e-05,7.05387464695892e-05,0,1.58100823569274e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67287809123731e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61782338143269e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"19","NWHI","Maro","Forereef",2002,3.86377695871511e-05,0,0,0,0,0,0,0,0,0,0,1.66802830849206e-05,0,0,0,0,0,0,0,0,0,0,0,1.05133166356948e-05,2.47118217997977e-05,1.66414806138792e-05,0,1.05133166356948e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"20","NWHI","Midway","Forereef",2002,0.000274328269188774,0,0,0,0,0,2.71984860474716e-05,0,0,4.80390897382132e-06,0,2.26422569711734e-05,0,0,0,3.23867073611113e-06,0,7.79573678188519e-06,0,0,0,0,0,7.17904609652352e-06,4.17174264643535e-05,9.01277113786208e-06,0,1.60827895089089e-05,0,0,0,0.000206587024719958,0,0,0,0,0,0,0,0,0,6.25364714294609e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08848717791026e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80390897382132e-06,0,0,0,0,0,0,1.16936051728278e-05,0,0,1.1487298959896e-05,0,6.07554602140097e-05,0,0,0,0,0,1.60582088463459e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23867073611113e-06,0,0,0,0,0,0,0,0,0,8.56907829347798e-06,3.23867073611113e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56907829347798e-06,0,0,0,0,0,10
"21","SAMOA","Ofu & Olosega","Forereef",2002,0.000280825837948803,0,0,0,0,0,4.48122051111727e-06,0,0,0,0,6.35192354416754e-06,0,0,0,0,0,1.27038470883351e-05,6.80992336985224e-06,0,0,0,0,0,0,0,0,1.08966792619882e-05,5.20374375009951e-06,4.58586502289513e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55043713521682e-05,0,0,0,0,4.58586502289513e-06,7.05207792143083e-06,0,0,1.89960149160667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95756294591483e-05,0,0,0,0,9.17173004579026e-06,0,7.98194370619695e-05,0,0,0,0,0,0,0,0,0,0,4.9887148163731e-06,0,0,4.48122051111727e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28385207168703e-06,0,0,0,0,0,0,0,0,4.9887148163731e-06,0.000171349399650693,0,0,0,0,6.42580085360136e-06,0,0,0,0,0,0,0,0,0,0,2.11465145181326e-05,4.48122051111727e-06,0,0,1.14955866253496e-05,0,8
"22","PRIAs","Palmyra","Forereef",2002,0.00108881586613439,0,0,0,0,0,8.98388440072896e-06,0,0,4.88598331679906e-06,0,0,0,0,0,4.31738102085281e-06,0,0.00101234455656928,1.4513369387706e-05,0,0,5.00893784080826e-05,0,0,0,8.03919880576338e-05,7.46842599703131e-06,4.75062283013083e-05,5.74383795165012e-05,0,0,0,0,0,0,0,0,3.87232321841826e-05,0,0,9.63142271538517e-05,0,7.46869635085956e-06,3.69138745469057e-05,0,0,0,0,0,0,0,0,0,0,0,7.81056468926096e-06,0,0,0,0,7.46869635085956e-06,0,0,0,0,0,0,0,0,3.50140358012338e-06,0,0,0,0,4.49194220036448e-06,0,0,0,0,0,0,7.97044917949312e-06,0,0,0.000290504409921679,0,0,0,3.57175799794709e-06,0,0,0,3.73421299851566e-06,3.73434817542978e-06,0,0,0,0,0,0,0,0,0,0,4.53875463134366e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06172278284639e-05,0,0,0,0,0,0,0,5.38954992046465e-06,4.49194220036448e-06,0,0,0,0,0,0.000654574722838356,0,0,0,0,0,0,0,0,0,0,1.30510704182622e-05,0,0,0,1.79075772280694e-05,0,10
"23","SAMOA","Rose","Forereef",2002,0.000118629093025116,0,0,0,0,0,0,0,0,0,0,2.73649795878898e-05,0,0,0,0,0,0,0,0,0,1.57978520890096e-05,0,0,0,0,0,2.67509086378736e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.56758105380173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54432876139863e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80219809413278e-05,0,1.54432876139863e-05,0,0,5.28861255286949e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.56758105380173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56758105380173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"24","SAMOA","Swains","Forereef",2002,0.00158221894663006,0,0,0,0,0,0,0,0,0,0,7.93584345655979e-06,0,0,0,0,0,0.000839589401977021,6.95466620712244e-06,0,0,0,0,0,0,0,0,8.77782666794964e-06,0,0,0,0.000969692397371152,0,0,0,0,0,0,0,0,0,0,0,1.68584237254415e-05,0,0,0,0,0,0,0,0.000139093324142449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8107505798809e-05,0,3.55863103251175e-05,0,0,0.000178553675452742,7.01479321063576e-06,0.000110629277267658,0,0,0,0,0,0,0,1.20674967198289e-05,0,0,6.38688230771976e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82216431568812e-05,0,0,0,0,8.01955413856608e-06,0.00101205265939873,0,0,0,0,6.38688230771976e-06,0,0,0,0,8.0633763058581e-06,0,0,0,0,0,6
"25","SAMOA","Tau","Forereef",2002,9.77459200858445e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36383117222119e-06,0,0,0,0,0,0,0,0,9.64678231736115e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87276623444424e-05,0,0,0,0,0,0,0,0,2.77758685974125e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2286830139282e-06,0,0,1.77990517318475e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02475771590584e-05,0,0,2.80914935166636e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2286830139282e-06,0,0,0,0,0,1.84573660278564e-05,0,0,0,0,0,0,0,0,0,2.64172571779567e-05,0,0,0,1.03325048097186e-05,0,0,0,0,0,0,0,0,0,0,0,9.2286830139282e-06,0,0,0,0,0,4
"26","SAMOA","Tutuila","Forereef",2002,0.000408192323391092,0,0,0,0,0,0,0,0,7.62442650702322e-06,0,7.62442650702322e-06,0,0,6.32639615573017e-06,0,0,0.000331952070862756,0,0,0,0,0,0,0,0,0,1.30718599054902e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89791884671905e-05,2.13054075313036e-05,0,0,0,0,6.32639615573017e-06,6.82730716333667e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73988126131471e-05,0,0,0,0,5.05144455660715e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.42847730901112e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48332883252937e-06,0,0,0,0,0,0,0,0,0,0,0,2.48680167409867e-05,0,0,0,0,0,0,0,0,0,6.48332883252937e-06,0,0,0,0,0,6.48332883252937e-06,0,0,0,0,0,6
