"","REGION","ISLAND","STRATA","YEAR","TotFish","ACDU","ACMT","ACSO","ACSP","ACXA","AENA","ALCI","ALGL","ALSC","APFU","APVI","ARHI","ARMA","ARST","AUCH","BAPO","BARR","BAVI","BOBI","BOMU","CAAB","CACA","CAFE","CAGA","CAIG","CALU","CAME","CAML","CAOR","CAPP","CASE","CASP","CEAR","CEOC","CESO","CESX","CHCH","CHFN","CHIN","CHMC","CHPE","CHUB","CHUD","COAY","COFL","DAKU","DALA","DASY","DIHY","ECNA","ELBI","EMPE","ENPA","EPLA","EPPO","EPQU","EPSP","EPTA","EUAF","FICO","GACU","GNSP","GOHA","GRAL","GRBI","GROU","GYFL","GYJA","GYME","GYSP","GYUC","GYUN","GYZE","HAMM","HEME","HIFA","HILO","JACK","KYCI","KYPA","LEOL","LETH","LEXA","LUBO","LUGI","LUMO","LURI","MABI","MACO","MAMA","MANI","MOGR","MORA","MYMA","NAAN","NABH","NABR","NACA","NAHE","NALI","NALO","NASP","NATO","NAUN","NAVL","NEAC","NEFE","NONE","OPFA","OPPU","PABA","PACY","PAPO","PARR","PASE","PLAB","PLAL","PLGI","PLLP","PLLV","PLOR","PLPI","PLTE","PLVI","PSDE","PSFL","PSFU","SASP","SCAL","SCFE","SCFO","SCFR","SCGH","SCLY","SCRU","SCSP","SCXA","SEDU","SHAR","SNAP","SPBA","SPHE","SPLE","SPMO","SPQE","STFC","SURG","TAME","THAL","TRBL","TRIG","TROB","TUNA","TYCR","URAS","VALO","WRAS","n"
"11","PRIAs","Baker","Forereef",2002,0.00359836508463366,0,0,0,0,0,0,0,0,1.49244859050495e-05,0,7.78743465380168e-05,0,0,0,2.59581155126723e-05,0,0.00103832462050689,5.19162310253446e-05,0,0,0.000460103305917905,0,0,0,0,0.000164169344955545,0.000441287963715429,2.59581155126723e-05,0,0,0,0,5.19162310253446e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19162310253446e-05,0,5.58070873227714e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59581155126723e-05,0,0,0,0,0,0,0,0,0,0.000750811311424043,0,0,0,2.59581155126723e-05,0,0,0,0,0,0,0,0,1.49244859050495e-05,0,0,0,0,4.47734577151486e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59581155126723e-05,0,0,0,0,0,0,0.000223867288575743,0,0,0,0,2.59581155126723e-05,0,0,0,0,0,2
"12","NWHI","French Frigate","Forereef",2002,0.000721889216327681,0,0,0,0,0,0,0,0,0,0,0.000206817556392995,0,0,0,0,0,0,0,0,0,3.58098207235728e-05,5.57462806332122e-06,0,0,0.000120338855619887,0,0.000167466910122728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07231309935567e-05,0,0,0,0,0,0,1.53954877356045e-05,0,7.46282614058096e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57462806332122e-06,0,0,0,0,0,1.68397243238948e-05,3.92926900890878e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48562898478638e-05,0,0,2.14462619871134e-05,0,0,1.07231309935567e-05,0,0,0,0,0,0,0,0,0,0,2.35672752305968e-05,0,0,0,0,0,7
"13","PRIAs","Howland","Forereef",2002,0.0310272526753299,0,0,0,0,0,0,0,0,5.06154203512723e-05,0,0,0,0,0,0,0,0,5.06154203512723e-05,0,0,0.000202461681405089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253077101756361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303692522107634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101230840702545,0,1
"14","PRIAs","Jarvis","Forereef",2002,0.00736621760503731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000312716785119509,0,0.00076441880806991,0,0.000416955713492678,0.00128561344993576,0.000347463094577232,0,0,0,0,0,0,0,0,0,0.000243224166204062,0,0,3.47463094577232e-05,0,6.94926189154464e-05,0,0,0,0,0,0,0,0,0.000173731547288616,0,0,0,0,0,0,0,0,6.94926189154464e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000868657736443079,0,0,0,6.94926189154464e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177206178234388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243224166204062,0,0,0,0,0,0,0,0,6.94926189154464e-05,0.000173731547288616,0,0,0,0,3.47463094577232e-05,0,0,0,0,0,0.000243224166204062,3.47463094577232e-05,0,0,0,0.000138985237830893,0,0,0,0,0,1
"15","PRIAs","Kingman","Forereef",2002,0.00303428241173696,0,0,2.28908109553169e-05,0,0,0,0,0,0,0,6.28817017731072e-05,0,0,0,0,0,0,0,0,0,0.00105270519052852,0,0,0,0,9.15632438212676e-05,4.19211345154048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00011252381107897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149342132977238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135414622034287,0,0,0,2.09605672577024e-05,0,2
"16","NWHI","Kure","Forereef",2002,0.00129017595794762,0,0,0,0,0,3.6379895000406e-05,0,0,2.04581844109726e-05,0,7.24233832467719e-05,0,0,0,2.50093423038605e-05,0,0,0,0,0,0,0,0,5.4569842500609e-05,0.000385644117309515,0,2.04581844109726e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000302307706246447,9.4345707559149e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99114397746086e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8189947500203e-05,0,0,0,0,0,1.12023493195254e-05,0,0,0,0,0,0,0,0.000130941573364096,0,4.96423861981626e-05,0,0,0,0,0,4.87618966787173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81939480365755e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.8021744123183e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"17","NWHI","Laysan","Forereef",2002,0.000162227854204508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83047917978591e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18962643353138e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78443965029707e-05,0,0,0,0,0,6.41824015683642e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"18","NWHI","Lisianski","Forereef",2002,0.000382803119972031,0,0,0,0,0,0,0,0,0,0,7.30138001817762e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.35636652708369e-05,0.000180446089542748,0,4.09284530711059e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67287809123731e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61782338143269e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"19","NWHI","Maro","Forereef",2002,0.000103072906074819,0,0,0,0,0,0,0,0,0,0,2.51148133900542e-05,0,0,0,0,0,0,0,0,0,0,0,1.05133166356948e-05,4.02899787994964e-05,1.66414806138792e-05,0,1.05133166356948e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"20","NWHI","Midway","Forereef",2002,0.00128315772218995,0,0,0,0,0,4.48586347880127e-05,0,0,4.80390897382132e-06,0,7.8179941696295e-05,0,0,0,3.23867073611113e-06,0,7.79573678188519e-06,0,0,0,0,0,1.03752098631649e-05,0.000111636213453762,2.11738629252425e-05,0,4.18889026009114e-05,0,0,0,0.000206587024719958,0,0,0,0,0,0,0,0,0,0.000425631515904025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40752009734964e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80390897382132e-06,0,0,0,0,0,0,1.16936051728278e-05,0,0,1.61826221994235e-05,0,0.000210383996937348,0,0,0,0,0,4.6233267430665e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23867073611113e-06,0,0,0,0,0,0,0,0,0,8.56907829347798e-06,3.23867073611113e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56907829347798e-06,0,0,0,0,0,10
"21","SAMOA","Ofu & Olosega","Forereef",2002,0.000745544791308766,0,0,0,0,0,4.48122051111727e-06,0,0,0,0,6.35192354416754e-06,0,0,0,0,0,1.27038470883351e-05,1.03121880163124e-05,0,0,0,0,0,0,0,0,1.98774228276894e-05,5.20374375009951e-06,4.58586502289513e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51858110895668e-05,0,0,0,0,4.58586502289513e-06,1.07365081290479e-05,0,0,2.40444854488757e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112902711029736,0,0,0,0,9.17173004579026e-06,0,7.98194370619695e-05,0,0,0,0,0,0,0,0,0,0,4.9887148163731e-06,0,0,4.48122051111727e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09377885670627e-05,0,0,0,0,0,0,0,0,4.9887148163731e-06,0.000334056831334189,0,0,0,0,9.78960877299464e-06,0,0,0,0,0,0,0,0,0,0,3.03623467656914e-05,4.48122051111727e-06,0,0,1.14955866253496e-05,0,8
"22","PRIAs","Palmyra","Forereef",2002,0.00488968028333247,0,0,0,0,0,8.98388440072896e-06,0,0,4.88598331679906e-06,0,0,0,0,0,4.31738102085281e-06,0,0.00101234455656928,2.91717792188406e-05,0,0,0.000220082520843608,0,0,0,0.000144045660512663,7.46842599703131e-06,9.55732751195793e-05,0.000109922634957741,0,0,0,0,0,0,0,0,6.42284413508095e-05,0,0,0.000236599083151462,0,7.46869635085956e-06,0.000123674600635639,0,0,0,0,0,0,0,0,0,0,0,1.14001405478564e-05,0,0,0,0,7.46869635085956e-06,0,0,0,0,0,0,0,0,3.50140358012338e-06,0,0,0,0,4.49194220036448e-06,0,0,0,0,0,0,1.12029093493752e-05,0,0,0.00163968497914067,0,0,0,3.57175799794709e-06,0,0,0,3.73421299851566e-06,3.73434817542978e-06,0,0,0,0,0,0,0,0,0,0,4.53875463134366e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06172278284639e-05,0,0,0,0,0,0,0,7.99285380508961e-06,4.49194220036448e-06,0,0,0,0,0,0.000975088547149872,0,0,0,0,0,0,0,0,0,0,3.3112664924542e-05,0,0,0,5.62809790057657e-05,0,10
"23","SAMOA","Rose","Forereef",2002,0.000624433549051035,0,0,0,0,0,0,0,0,0,0,4.70389917920056e-05,0,0,0,0,0,0,0,0,0,1.57978520890096e-05,0,0,0,0,0,4.66844273169823e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.56758105380173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54432876139863e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000250039598997006,0,1.54432876139863e-05,0,0,0.000186958672014007,0,0,0,0,0,0,0,0,0,0,0,0,1.56758105380173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56758105380173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"24","SAMOA","Swains","Forereef",2002,0.00473532077102163,0,0,0,0,0,0,0,0,0,0,1.25216428650974e-05,0,0,0,0,0,0.0012039509584173,6.95466620712244e-06,0,0,0,0,0,0,0,0,1.95364360757332e-05,0,0,0,0.00123200198888596,0,0,0,0,0,0,0,0,0,0,0,1.68584237254415e-05,0,0,0,0,0,0,0,0.000139093324142449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142552821018037,0,3.55863103251175e-05,0,0,0.000229198690403395,7.01479321063576e-06,0.000124251594944649,0,0,0,0,0,0,0,1.7481578016853e-05,0,0,6.38688230771975e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07111732191593e-05,0,0,0,0,1.25741407822696e-05,0.00147962419638118,0,0,0,0,6.38688230771975e-06,0,0,0,0,1.26342677857829e-05,0,0,0,0,0,6
"25","SAMOA","Tau","Forereef",2002,0.000314249257071506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36383117222119e-06,0,0,0,0,0,0,0,0,9.64678231736115e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87276623444424e-05,0,0,0,0,0,0,0,0,6.54243248758093e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2286830139282e-06,0,0,2.72175231899721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77185438594579e-05,0,0,2.80914935166636e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2286830139282e-06,0,0,0,0,0,1.84573660278564e-05,0,0,0,0,0,0,0,0,0,7.4061988708186e-05,0,0,0,1.78536920177509e-05,0,0,0,0,0,0,0,0,0,0,0,9.2286830139282e-06,0,0,0,0,0,4
"26","SAMOA","Tutuila","Forereef",2002,0.000629288445418613,0,0,0,0,0,0,0,0,7.62442650702322e-06,0,7.62442650702322e-06,0,0,6.32639615573017e-06,0,0,0.000331952070862756,0,0,0,0,0,0,0,0,0,2.71045259818202e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89791884671905e-05,2.79754442554751e-05,0,0,0,0,6.32639615573017e-06,6.82730716333667e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20191007853934e-05,0,0,0,0,5.05144455660715e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.42847730901112e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48332883252937e-06,0,0,0,0,0,0,0,0,0,0,0,3.22799574233638e-05,0,0,0,0,0,0,0,0,0,6.48332883252937e-06,0,0,0,0,0,6.48332883252937e-06,0,0,0,0,0,6
